hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0005,B03406,,2023-08-11 20:48:05,,2023-08-11 20:49:47,2023-08-11 21:01:02,90,161,1.145,675,12.76,0.0,0.35,1.13,2.75,0.0,0.0,8.3,N,N,N,N,Y
HV0005,B03406,,2023-08-03 23:37:25,,2023-08-03 23:40:44,2023-08-03 23:53:15,112,49,2.938,751,17.91,0.0,0.49,1.59,0.0,0.0,0.0,11.01,N,N,N,N,N
HV0003,B03404,B03404,2023-08-15 13:26:16,2023-08-15 13:29:50,2023-08-15 13:30:55,2023-08-15 13:43:18,219,219,2.41,743,15.19,0.0,0.42,1.35,0.0,0.0,0.0,10.15,N,N, ,N,N
HV0003,B03404,B03404,2023-08-07 19:14:41,2023-08-07 19:19:45,2023-08-07 19:21:45,2023-08-07 19:33:14,244,119,2.18,689,11.78,0.0,0.32,1.05,0.0,0.0,0.0,9.55,N,N, ,N,N
HV0005,B03406,,2023-08-02 18:29:55,,2023-08-02 18:41:24,2023-08-02 18:57:40,88,79,2.551,976,19.72,0.0,0.54,1.75,2.75,0.0,3.0,14.89,N,N,N,N,N
HV0003,B03404,B03404,2023-08-12 21:19:16,2023-08-12 21:23:35,2023-08-12 21:24:33,2023-08-12 21:48:53,135,159,12.25,1460,33.3,6.94,1.11,3.57,0.0,0.0,0.0,29.92,N,N, ,N,N
HV0005,B03406,,2023-08-11 15:51:00,,2023-08-11 15:53:48,2023-08-11 15:58:36,76,63,0.778,288,7.85,0.0,0.22,0.7,0.0,0.0,0.0,5.47,N,N,N,N,N
HV0005,B03406,,2023-08-10 14:21:32,,2023-08-10 14:27:05,2023-08-10 14:38:45,76,91,1.625,700,10.74,0.0,0.3,0.95,0.0,0.0,0.0,10.55,N,N,N,N,N
HV0003,B03404,B03404,2023-08-21 14:48:38,2023-08-21 14:49:36,2023-08-21 14:49:46,2023-08-21 14:55:46,181,181,1.17,360,8.91,0.0,0.25,0.79,0.0,0.0,5.0,5.65,N,N, ,N,N
HV0005,B03406,,2023-08-13 02:00:25,,2023-08-13 02:05:50,2023-08-13 02:44:14,198,76,15.844,2304,48.24,0.0,1.33,4.28,0.0,0.0,0.0,42.79,N,N,N,N,N
HV0003,B03404,B03404,2023-08-15 13:21:25,2023-08-15 13:22:38,2023-08-15 13:22:56,2023-08-15 13:43:14,107,33,5.39,1218,47.56,0.0,1.31,4.22,2.75,0.0,0.0,29.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 07:50:25,2023-08-24 07:52:36,2023-08-24 07:54:05,2023-08-24 07:57:08,241,220,0.56,183,8.89,0.0,0.24,0.79,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0005,B03406,,2023-08-13 14:59:09,,2023-08-13 15:02:54,2023-08-13 15:22:41,257,61,3.293,1187,18.57,0.0,0.51,1.65,0.0,0.0,4.15,15.63,N,N,N,N,N
HV0003,B03404,B03404,2023-08-20 08:11:56,2023-08-20 08:13:20,2023-08-20 08:14:20,2023-08-20 08:17:43,18,94,0.55,203,8.87,0.0,0.24,0.79,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 19:24:46,2023-08-17 19:26:49,2023-08-17 19:28:50,2023-08-17 19:33:32,39,39,0.99,283,8.99,0.0,0.25,0.8,0.0,0.0,0.0,5.68,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 17:38:42,2023-08-06 17:41:11,2023-08-06 17:42:23,2023-08-06 17:49:20,97,25,1.25,417,12.53,0.0,0.34,1.11,0.0,0.0,0.0,5.56,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 14:28:58,2023-08-15 14:31:16,2023-08-15 14:31:38,2023-08-15 14:57:11,223,82,4.25,1533,22.3,0.0,0.61,1.98,0.0,0.0,0.0,20.1,N,N, ,N,N
HV0005,B03406,,2023-08-29 08:50:44,,2023-08-29 08:56:51,2023-08-29 09:06:42,39,71,2.031,591,11.45,0.0,0.31,1.02,0.0,0.0,0.0,9.02,N,N,N,N,Y
HV0003,B03404,B03404,2023-08-27 15:43:31,2023-08-27 15:47:59,2023-08-27 15:48:14,2023-08-27 15:57:21,248,213,2.5,547,16.52,0.0,0.45,1.47,0.0,0.0,0.0,11.48,N,N, ,N,N
HV0003,B03404,B03404,2023-08-08 21:49:44,2023-08-08 21:52:22,2023-08-08 21:52:22,2023-08-08 22:10:56,230,125,2.75,1114,30.31,0.0,0.83,2.69,2.75,0.0,0.0,22.57,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 17:08:13,2023-08-17 17:13:48,2023-08-17 17:13:48,2023-08-17 18:44:36,68,89,13.74,5448,75.42,0.0,2.07,6.69,2.75,0.0,0.0,69.53,N,N, ,N,N
HV0005,B03406,,2023-08-21 22:05:14,,2023-08-21 22:12:49,2023-08-21 22:44:00,138,188,15.742,1871,42.55,0.0,1.24,4.0,0.0,2.5,0.0,38.56,N,N,N,N,N
HV0003,B03404,B03404,2023-08-17 20:55:49,2023-08-17 20:57:45,2023-08-17 20:59:29,2023-08-17 21:25:00,69,254,8.85,1531,26.81,0.0,0.74,2.38,0.0,0.0,0.0,26.45,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 00:00:14,2023-08-10 00:00:25,2023-08-10 00:01:29,2023-08-10 00:13:51,188,72,2.75,742,15.21,0.0,0.42,1.35,0.0,0.0,0.0,10.78,N,N, ,N,N
HV0003,B03404,B03404,2023-08-23 22:54:34,2023-08-23 23:00:58,2023-08-23 23:02:10,2023-08-23 23:15:28,148,256,2.77,798,14.52,0.0,0.4,1.29,2.75,0.0,0.0,11.26,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 12:23:51,2023-08-10 12:24:18,2023-08-10 12:24:49,2023-08-10 12:36:33,7,223,1.82,704,9.72,0.0,0.27,0.86,0.0,0.0,0.0,9.01,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 11:35:17,2023-08-27 11:43:12,2023-08-27 11:43:31,2023-08-27 12:00:58,225,225,2.56,1047,29.5,0.0,0.81,2.62,0.0,0.0,0.0,15.2,N,N, ,N,N
HV0003,B03404,B03404,2023-08-09 11:26:29,2023-08-09 11:27:28,2023-08-09 11:29:28,2023-08-09 11:55:58,237,161,3.0,1590,28.71,0.0,0.79,2.55,2.75,0.0,0.0,18.93,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 01:30:03,2023-08-02 01:35:24,2023-08-02 01:35:48,2023-08-02 01:44:21,129,226,2.57,513,11.61,0.0,0.32,1.03,0.0,0.0,0.0,8.39,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 18:45:01,2023-08-02 18:49:23,2023-08-02 18:51:23,2023-08-02 19:33:38,132,141,20.28,2535,78.84,6.55,2.42,7.8,2.75,2.5,0.0,54.64,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 12:56:43,2023-08-06 12:59:30,2023-08-06 13:00:23,2023-08-06 13:16:47,7,260,1.8,984,14.32,0.0,0.39,1.27,0.0,0.0,0.0,11.86,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 16:25:51,2023-08-06 16:26:51,2023-08-06 16:27:10,2023-08-06 17:03:48,112,116,10.57,2198,38.06,6.94,1.24,3.99,2.75,0.0,0.0,34.55,N,N, ,N,N
HV0003,B03404,B03404,2023-08-31 21:53:17,2023-08-31 21:58:27,2023-08-31 21:58:35,2023-08-31 22:08:00,166,239,2.01,565,12.67,0.0,0.35,1.12,2.75,0.0,0.0,7.95,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 00:24:57,2023-08-06 00:25:20,2023-08-06 00:26:35,2023-08-06 00:46:57,238,162,4.16,1222,21.69,0.0,0.6,1.92,2.75,0.0,4.04,16.96,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 20:15:24,2023-08-03 20:17:07,2023-08-03 20:17:22,2023-08-03 20:23:46,170,229,1.23,384,8.24,0.0,0.23,0.73,2.75,0.0,0.0,5.5,N,N, ,N,N
HV0005,B03406,,2023-08-19 12:46:59,,2023-08-19 12:49:35,2023-08-19 13:02:21,252,92,2.501,766,16.3,0.0,0.4,1.29,0.0,0.0,0.0,10.57,N,N,N,N,N
HV0003,B03404,B03404,2023-08-17 12:24:14,2023-08-17 12:26:17,2023-08-17 12:26:17,2023-08-17 12:38:39,126,250,2.67,742,14.32,0.0,0.39,1.27,0.0,0.0,0.0,10.63,N,N, ,N,N
HV0005,B03406,,2023-08-06 16:31:44,,2023-08-06 16:34:17,2023-08-06 16:51:00,142,141,2.395,1003,15.25,0.0,0.42,1.35,2.75,0.0,0.0,12.68,N,N,N,N,N
HV0005,B03406,,2023-08-19 12:28:58,,2023-08-19 12:32:35,2023-08-19 12:48:06,150,22,3.245,931,15.33,0.0,0.42,1.36,0.0,0.0,0.0,14.28,N,N,N,N,Y
HV0005,B03406,,2023-08-15 10:15:00,,2023-08-15 10:00:42,2023-08-15 10:31:07,163,138,9.624,1825,45.75,2.02,1.38,4.44,2.75,2.5,7.0,33.54,N,N,N,N,Y
HV0005,B03406,,2023-08-27 00:40:30,,2023-08-27 00:43:07,2023-08-27 00:51:22,79,114,1.131,495,9.18,0.0,0.25,0.81,2.75,0.0,3.0,6.19,N,N,N,N,N
HV0003,B03404,B03404,2023-08-04 11:25:24,2023-08-04 11:29:45,2023-08-04 11:29:59,2023-08-04 11:43:41,92,95,4.76,822,20.6,0.0,0.57,1.83,0.0,0.0,4.6,13.98,N,N, ,N,N
HV0003,B03404,B03404,2023-08-23 21:50:55,2023-08-23 21:52:30,2023-08-23 21:54:16,2023-08-23 22:12:39,45,246,4.62,1103,23.5,0.0,0.65,2.09,2.75,0.0,0.0,16.44,N,N, ,N,N
HV0003,B03404,B03404,2023-08-08 09:32:45,2023-08-08 09:35:43,2023-08-08 09:37:43,2023-08-08 09:49:26,70,82,2.2,703,15.29,0.0,0.42,1.36,0.0,0.0,0.0,9.5,N,N, ,N,N
HV0003,B03404,B03404,2023-08-11 18:25:25,2023-08-11 18:27:56,2023-08-11 18:28:36,2023-08-11 18:44:18,62,97,2.06,942,15.19,0.0,0.42,1.35,0.0,0.0,0.0,11.69,N,N, ,N,N
HV0005,B03406,,2023-08-19 18:25:35,,2023-08-19 18:28:06,2023-08-19 18:34:06,157,80,1.404,360,8.73,0.0,0.24,0.78,0.0,0.0,0.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-16 20:53:09,2023-08-16 20:55:17,2023-08-16 20:55:32,2023-08-16 21:12:22,37,144,4.29,1010,21.7,0.0,0.6,1.93,2.75,0.0,2.69,18.13,N,N, ,N,N
HV0005,B03406,,2023-08-17 05:28:12,,2023-08-17 05:32:38,2023-08-17 05:50:12,162,138,9.545,1054,31.98,4.05,1.06,3.42,2.75,2.5,6.86,22.61,N,N,N,N,N
HV0003,B03404,B03404,2023-08-24 17:29:49,2023-08-24 17:34:10,2023-08-24 17:34:46,2023-08-24 17:58:06,68,68,1.3,1400,21.68,0.0,0.6,1.92,2.75,0.0,0.0,18.89,N,N, ,N,N
HV0003,B03404,B03404,2023-08-31 12:14:06,2023-08-31 12:15:49,2023-08-31 12:16:30,2023-08-31 12:41:38,49,138,9.56,1508,43.15,0.0,1.26,4.05,0.0,2.5,10.19,26.76,N,N, ,N,N
HV0003,B03404,B03404,2023-08-23 19:16:16,2023-08-23 19:19:12,2023-08-23 19:19:25,2023-08-23 19:29:40,259,174,2.08,615,9.99,0.0,0.27,0.89,0.0,0.0,0.0,8.56,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 08:47:18,2023-08-25 08:50:08,2023-08-25 08:51:10,2023-08-25 09:06:08,129,226,3.26,898,17.01,0.0,0.47,1.51,0.0,0.0,0.0,12.86,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 12:54:10,2023-08-15 12:54:46,2023-08-15 12:55:50,2023-08-15 13:13:39,68,163,2.88,1069,21.7,0.0,0.6,1.93,2.75,0.0,0.0,13.83,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 18:22:20,2023-08-15 18:27:31,2023-08-15 18:28:33,2023-08-15 18:33:16,48,68,0.39,283,8.24,0.0,0.23,0.73,2.75,0.0,0.0,5.84,N,N, ,N,N
HV0005,B03406,,2023-08-23 16:50:55,,2023-08-23 16:53:18,2023-08-23 17:08:27,212,240,4.97,909,21.14,0.0,0.58,1.88,0.0,0.0,0.0,15.19,N,N,N,N,N
HV0003,B03404,B03404,2023-08-12 11:16:15,2023-08-12 11:21:16,2023-08-12 11:21:24,2023-08-12 11:26:14,42,42,0.75,290,8.88,0.0,0.24,0.79,0.0,0.0,0.0,5.39,N,N, ,N,N
HV0005,B03406,,2023-08-19 20:24:53,,2023-08-19 20:26:20,2023-08-19 20:45:29,164,163,1.864,1149,16.73,0.0,0.46,1.49,2.75,0.0,0.0,13.37,N,N,N,N,N
HV0003,B03404,B03404,2023-08-31 23:35:21,2023-08-31 23:43:29,2023-08-31 23:43:51,2023-09-01 00:00:04,132,39,6.89,973,19.69,0.0,0.54,1.75,0.0,0.0,0.0,21.94,N,N, ,N,Y
HV0005,B03406,,2023-08-05 14:11:50,,2023-08-05 14:16:48,2023-08-05 14:30:17,69,47,1.791,809,14.69,0.0,0.4,1.3,0.0,0.0,0.0,10.05,N,N,N,N,N
HV0003,B03404,B03404,2023-08-27 08:33:41,2023-08-27 08:35:23,2023-08-27 08:35:43,2023-08-27 08:46:53,137,144,2.24,670,12.69,0.0,0.35,1.13,2.75,0.0,3.0,10.88,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-18 05:46:40,2023-08-18 05:54:23,2023-08-18 05:54:38,2023-08-18 06:37:44,202,132,17.48,2586,60.17,0.0,1.72,5.56,0.0,2.5,0.0,57.71,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-21 00:19:35,2023-08-21 00:23:01,2023-08-21 00:25:01,2023-08-21 01:00:26,148,165,7.65,2125,33.03,0.0,0.91,2.93,2.75,0.0,3.69,30.19,N,N, ,N,N
HV0003,B03404,B03404,2023-08-14 16:35:49,2023-08-14 16:37:27,2023-08-14 16:38:19,2023-08-14 17:43:25,261,132,28.45,3906,89.4,6.94,2.72,8.77,2.75,2.5,0.0,75.43,N,N, ,N,N
HV0005,B03406,,2023-08-26 09:43:57,,2023-08-26 09:48:29,2023-08-26 10:20:43,119,230,9.025,1934,32.43,0.0,0.88,2.86,2.75,0.0,0.0,30.28,N,N,N,N,N
HV0003,B03404,B03404,2023-08-26 14:08:02,2023-08-26 14:14:21,2023-08-26 14:14:26,2023-08-26 14:18:24,37,37,0.82,238,8.25,0.0,0.23,0.73,0.0,0.0,0.0,6.65,Y,N, ,N,N
HV0005,B03406,,2023-08-27 12:31:56,,2023-08-27 12:34:57,2023-08-27 12:53:48,256,17,1.904,1131,12.85,0.0,0.35,1.14,0.0,0.0,0.0,13.26,N,N,N,N,N
HV0005,B03406,,2023-08-16 12:27:54,,2023-08-16 12:32:10,2023-08-16 12:56:00,49,35,4.056,1430,23.04,0.0,0.63,2.04,0.0,0.0,0.0,18.94,N,N,N,N,N
HV0005,B03406,,2023-08-19 15:40:23,,2023-08-19 15:42:11,2023-08-19 16:05:38,42,213,7.264,1407,26.66,0.0,0.73,2.37,0.0,0.0,0.0,22.96,N,N,N,N,N
HV0003,B03404,B03404,2023-08-17 10:48:47,2023-08-17 10:50:39,2023-08-17 10:50:58,2023-08-17 11:15:33,173,157,6.4,1475,20.04,0.0,0.55,1.78,0.0,0.0,0.0,22.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 10:29:17,2023-08-17 10:30:46,2023-08-17 10:31:37,2023-08-17 11:08:51,249,43,6.87,2234,35.13,0.0,0.97,3.12,2.75,0.0,0.0,30.03,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 19:17:23,2023-08-16 19:18:42,2023-08-16 19:20:42,2023-08-16 20:05:34,21,255,11.53,2692,31.68,0.0,0.87,2.81,0.0,0.0,0.0,40.59,N,N, ,N,N
HV0005,B03406,,2023-08-26 19:23:36,,2023-08-26 19:29:23,2023-08-26 19:38:09,233,237,2.21,526,18.77,0.0,0.52,1.67,2.75,0.0,0.0,7.91,N,N,N,N,N
HV0003,B03404,B03404,2023-08-17 05:15:16,2023-08-17 05:18:56,2023-08-17 05:20:56,2023-08-17 05:38:27,216,132,5.27,1051,30.5,0.0,0.91,2.93,0.0,2.5,0.0,18.34,N,N, ,N,N
HV0003,B03404,B03404,2023-08-28 14:37:00,2023-08-28 14:38:57,2023-08-28 14:40:58,2023-08-28 14:52:35,236,74,2.71,697,15.15,0.0,0.42,1.34,0.75,0.0,0.0,10.23,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-05 15:58:39,2023-08-05 16:00:24,2023-08-05 16:01:05,2023-08-05 16:07:18,76,63,0.71,373,8.91,0.0,0.25,0.79,0.0,0.0,0.0,6.13,N,N, ,N,N
HV0005,B03406,,2023-08-22 17:06:23,,2023-08-22 17:08:19,2023-08-22 17:18:17,247,169,1.072,598,8.05,0.0,0.22,0.72,0.0,0.0,0.0,7.09,N,N,N,N,N
HV0005,B03406,,2023-08-05 22:52:59,,2023-08-05 22:54:32,2023-08-05 23:15:42,234,265,4.358,1270,21.73,20.0,1.15,0.0,0.0,0.0,0.0,18.68,N,N,N,N,N
HV0003,B03404,B03404,2023-08-10 16:15:38,2023-08-10 16:22:37,2023-08-10 16:22:50,2023-08-10 16:35:38,238,163,2.0,768,19.84,0.0,0.55,1.76,2.75,0.0,0.0,9.85,N,N, ,N,N
HV0005,B03406,,2023-08-26 18:11:57,,2023-08-26 18:17:16,2023-08-26 18:29:01,225,80,1.443,705,16.05,0.0,0.44,1.43,0.0,0.0,0.0,8.6,N,N,N,N,N
HV0005,B03406,,2023-08-31 14:54:16,,2023-08-31 14:59:04,2023-08-31 15:48:59,189,170,8.56,2995,41.89,0.33,1.16,3.75,2.75,0.0,12.47,39.76,N,N,N,N,N
HV0003,B03404,B03404,2023-08-23 07:32:28,2023-08-23 07:35:15,2023-08-23 07:35:37,2023-08-23 07:39:56,241,241,1.15,259,8.94,0.0,0.25,0.79,0.0,0.0,0.0,7.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-23 18:01:33,2023-08-23 18:01:49,2023-08-23 18:01:58,2023-08-23 18:18:54,230,68,2.23,1016,22.53,0.0,0.62,2.0,2.75,0.0,0.0,13.07,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 21:15:07,2023-08-29 21:15:50,2023-08-29 21:16:47,2023-08-29 21:25:27,230,163,1.07,520,10.06,0.0,0.28,0.89,2.75,0.0,0.0,6.36,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 14:19:42,2023-08-12 14:23:29,2023-08-12 14:23:30,2023-08-12 14:49:25,13,230,6.87,1555,30.6,0.0,0.84,2.72,2.75,0.0,0.0,23.76,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 03:32:18,2023-08-27 03:37:07,2023-08-27 03:38:41,2023-08-27 04:22:21,148,152,10.38,2620,22.77,0.0,0.63,2.02,2.75,0.0,0.0,38.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 23:10:45,2023-08-03 23:14:01,2023-08-03 23:14:35,2023-08-03 23:34:52,181,232,8.85,1217,22.53,6.55,0.8,2.58,2.75,0.0,0.0,23.13,N,N, ,N,N
HV0005,B03406,,2023-08-20 04:27:42,,2023-08-20 04:42:47,2023-08-20 04:50:09,36,225,1.508,442,8.95,0.0,0.25,0.79,0.0,0.0,0.0,9.19,N,N,N,N,Y
HV0003,B03404,B03404,2023-08-20 16:47:30,2023-08-20 16:52:27,2023-08-20 16:53:55,2023-08-20 17:08:01,260,179,2.17,846,13.42,0.0,0.37,1.19,0.0,0.0,0.0,10.99,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 03:44:57,2023-08-17 03:46:52,2023-08-17 03:48:52,2023-08-17 03:52:56,161,162,0.82,244,3.23,0.0,0.09,0.29,0.75,0.0,0.0,7.37,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-24 07:29:01,2023-08-24 07:33:12,2023-08-24 07:33:46,2023-08-24 07:57:13,39,62,4.73,1407,25.05,0.0,0.69,2.22,0.0,0.0,0.0,19.45,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 15:15:27,2023-08-25 15:19:04,2023-08-25 15:19:44,2023-08-25 15:37:24,237,161,1.55,1060,16.33,0.0,0.45,1.45,2.75,0.0,3.14,12.01,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 15:17:08,2023-08-03 15:24:52,2023-08-03 15:26:00,2023-08-03 15:53:47,100,211,3.01,1667,55.96,0.0,1.54,4.97,2.75,0.0,0.0,42.11,N,N, ,N,N
HV0003,B03404,B03404,2023-08-01 15:19:31,2023-08-01 15:24:34,2023-08-01 15:26:35,2023-08-01 15:57:22,138,164,8.25,1847,63.43,6.55,1.99,6.43,2.75,2.5,0.0,41.57,N,N, ,N,N
HV0003,B03404,B03404,2023-08-09 09:17:48,2023-08-09 09:20:57,2023-08-09 09:21:45,2023-08-09 09:54:04,24,170,6.71,1939,31.57,0.0,0.87,2.8,2.75,0.0,0.0,28.55,N,N, ,N,N
HV0003,B03404,B03404,2023-08-04 20:10:47,2023-08-04 20:12:03,2023-08-04 20:14:03,2023-08-04 20:34:34,256,148,2.28,1231,17.28,0.0,0.48,1.53,2.75,0.0,0.0,14.8,N,N, ,N,N
HV0003,B03404,B03404,2023-08-01 13:23:58,2023-08-01 13:25:39,2023-08-01 13:27:39,2023-08-01 13:57:22,72,76,4.19,1783,22.09,0.0,0.61,1.96,0.0,0.0,0.0,22.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 17:37:21,2023-08-10 17:42:08,2023-08-10 17:42:42,2023-08-10 17:56:12,118,44,5.43,810,21.5,0.0,0.59,1.91,0.0,0.0,2.4,17.59,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-25 20:58:52,2023-08-25 21:00:07,2023-08-25 21:00:24,2023-08-25 21:15:04,80,198,2.86,880,15.22,0.0,0.42,1.35,0.0,0.0,0.0,12.2,N,N, ,N,N
HV0003,B03404,B03404,2023-08-08 11:21:13,2023-08-08 11:31:44,2023-08-08 11:31:44,2023-08-08 11:52:59,138,170,7.95,1275,32.88,6.94,1.16,3.76,2.75,2.5,0.0,22.53,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 21:38:27,2023-08-24 21:40:00,2023-08-24 21:41:11,2023-08-24 22:17:45,231,265,23.84,2194,75.44,0.0,2.07,6.7,2.75,0.0,13.04,61.23,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 07:08:57,2023-08-25 07:11:06,2023-08-25 07:11:09,2023-08-25 07:19:59,234,246,1.44,530,8.23,0.0,0.23,0.73,2.75,0.0,0.0,6.87,N,N, ,N,N
HV0005,B03406,,2023-08-07 06:38:53,,2023-08-07 06:46:03,2023-08-07 07:04:43,41,247,3.875,1120,21.23,0.0,0.58,1.88,0.0,0.0,0.0,18.01,N,N,N,N,N
HV0005,B03406,,2023-08-05 13:53:09,,2023-08-05 13:57:00,2023-08-05 14:14:55,249,90,1.631,1075,41.31,0.0,1.14,3.67,2.75,0.0,0.0,30.86,N,N,N,N,N
HV0005,B03406,,2023-08-10 23:31:57,,2023-08-10 23:35:35,2023-08-10 23:54:04,112,114,5.101,1109,23.95,1.29,0.69,2.24,2.75,0.0,5.57,17.27,N,N,N,N,N
HV0003,B03404,B03404,2023-08-25 09:58:19,2023-08-25 09:58:54,2023-08-25 10:00:49,2023-08-25 10:21:12,211,186,2.57,1223,29.48,0.0,0.81,2.62,2.75,0.0,3.56,15.39,N,N, ,N,N
HV0005,B03406,,2023-08-12 14:58:59,,2023-08-12 15:02:17,2023-08-12 15:14:56,130,258,3.058,759,17.85,0.0,0.27,0.87,0.0,0.0,0.0,11.24,N,N,N,N,N
HV0003,B03404,B03404,2023-08-19 17:30:30,2023-08-19 17:34:39,2023-08-19 17:35:51,2023-08-19 17:44:04,251,206,1.24,493,9.19,0.0,0.25,0.82,0.0,0.0,0.0,6.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-28 20:02:47,2023-08-28 20:05:02,2023-08-28 20:07:03,2023-08-28 20:21:39,146,179,1.68,876,13.91,0.0,0.38,1.23,0.0,0.0,3.0,10.44,N,N, ,N,N
HV0005,B03406,,2023-08-17 14:13:29,,2023-08-17 14:18:45,2023-08-17 14:54:10,129,131,10.683,2125,42.11,0.0,1.08,3.47,0.0,0.0,5.0,34.29,N,N,N,N,N
HV0005,B03406,,2023-08-07 20:10:27,,2023-08-07 20:13:27,2023-08-07 20:41:35,137,265,12.042,1688,36.06,20.05,1.54,0.0,0.0,0.0,0.0,33.05,N,N,N,N,N
HV0005,B03406,,2023-08-19 23:36:25,,2023-08-19 23:46:52,2023-08-19 23:54:56,208,208,1.408,484,9.75,0.0,0.24,0.77,0.0,0.0,0.0,6.46,N,N,N,N,N
HV0003,B03404,B03404,2023-08-16 06:36:24,2023-08-16 06:45:48,2023-08-16 06:46:01,2023-08-16 06:52:08,177,61,1.27,367,10.55,0.0,0.29,0.94,0.0,0.0,1.0,8.14,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 18:06:34,2023-08-20 18:09:52,2023-08-20 18:10:18,2023-08-20 18:14:51,236,237,1.06,273,8.27,0.0,0.23,0.73,2.75,0.0,0.0,7.11,N,N, ,N,N
HV0003,B03404,B03404,2023-08-11 08:18:17,2023-08-11 08:19:27,2023-08-11 08:19:31,2023-08-11 08:46:36,116,167,3.02,1625,18.9,0.0,0.52,1.68,0.0,0.0,0.0,19.24,N,N, ,N,N
HV0005,B03406,,2023-08-05 16:43:51,,2023-08-05 16:49:15,2023-08-05 16:54:24,228,228,0.475,309,7.04,0.0,0.19,0.63,0.0,0.0,0.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-23 09:33:02,2023-08-23 09:34:30,2023-08-23 09:36:30,2023-08-23 09:53:02,28,175,5.65,992,23.45,0.0,0.64,2.08,0.0,0.0,0.0,16.74,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 21:52:27,2023-08-18 21:54:58,2023-08-18 21:57:20,2023-08-18 22:15:17,76,61,3.18,1077,18.6,0.0,0.51,1.65,0.0,0.0,0.0,14.69,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 13:03:43,2023-08-21 13:05:26,2023-08-21 13:06:21,2023-08-21 13:17:03,129,129,1.36,642,11.6,0.0,0.32,1.03,0.0,0.0,0.0,7.82,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 01:27:32,2023-08-29 01:30:58,2023-08-29 01:31:03,2023-08-29 01:54:32,39,61,3.57,1409,16.09,0.0,0.44,1.43,0.0,0.0,5.0,18.36,N,N, ,N,N
HV0005,B03406,,2023-08-25 08:57:31,,2023-08-25 09:01:58,2023-08-25 09:05:47,243,243,0.523,229,7.72,0.0,0.21,0.69,0.0,0.0,0.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-01 08:43:58,2023-08-01 08:45:00,2023-08-01 08:45:24,2023-08-01 08:56:12,161,230,0.79,648,18.55,0.0,0.51,1.65,2.75,0.0,0.0,10.15,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-21 20:13:44,2023-08-21 20:15:48,2023-08-21 20:17:48,2023-08-21 20:35:16,60,174,4.8,1048,16.48,0.0,0.45,1.46,0.0,0.0,0.0,16.2,N,N, ,N,N
