name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2019-10-23T15:00:00,21,21,3.6,32,0,0,,0,0,73.5,20.3,260,1014.3,0.4,16,533,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-23T16:00:00,21,21,3.1,30.77,0,0,,0,0,63.7,23.7,260,1015.1,0.4,16,389,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-23T17:00:00,19.9,19.9,3.6,34.17,0,0,,0,0,56.6,20.2,270,1015.9,0.4,16,180,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-23T18:00:00,18.3,18.3,3.6,37.75,0,0,,0,0,71,18,261,1016.9,0.4,16,17,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-23T19:00:00,16.7,16.7,4.8,45.3,0,0,,0,0,73.8,13,270,1018.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-23T20:00:00,16.1,16.1,5.4,48.89,0,0,,0,0,83.2,14.2,272,1019.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-23T21:00:00,15.6,15.6,3.7,44.87,0,0,,0,0,37.1,7.9,260,1020.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-23T22:00:00,15,15,3.7,46.73,0,0,,0,0,,11.3,260,1021.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-23T23:00:00,14.3,14.3,3.2,47.01,0,0,,0,0,,11.2,251,1021.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T00:00:00,13.8,13.8,3.7,50.24,0,0,,0,0,,11.3,261,1022.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T01:00:00,13.3,13.3,2.1,46.48,0,0,,0,0,,9.4,280,1022.7,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T02:00:00,12.8,12.8,3.2,51.9,0,0,,0,0,,5.6,300,1023.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T03:00:00,13.3,13.3,1.1,43.47,0,0,,0,0,,5.7,293,1023.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T04:00:00,13.2,13.2,4.1,54.15,0,0,,0,0,,5.3,333,1023.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T05:00:00,12.7,12.7,3.2,52.38,0,0,,0,0,,7.2,254,1024.7,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T06:00:00,12.1,12.1,3.7,56.37,0,0,,0,0,,8.8,264,1025.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T07:00:00,11.7,11.7,5.3,65.11,0,0,,0,0,,9.2,224,1026.1,0,16,9.8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T08:00:00,11.7,11.7,4.8,62.61,0,0,,0,0,,7.1,273,1026.8,0,16,31,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T09:00:00,13.3,13.3,3.7,52.16,0,0,,0,0,,8.9,262,1027.4,0,16,117,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T10:00:00,14.3,14.3,4.1,50.18,0,0,,0,0,,7.1,225,1027.6,0,16,309,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T11:00:00,15.7,15.7,3.2,43.22,0,0,,0,0,65.8,15.6,245,1027.6,0,16,513,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T12:00:00,17.8,17.8,3.2,37.75,0,0,,0,0,91.7,17.6,210,1027.5,0,16,597,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T13:00:00,19.9,19.9,4.1,35.16,0,0,,0,0,,11.3,200,1026.3,0,16,628,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T14:00:00,20.5,20.5,3.2,31.77,0,0,,0,0,25.9,12.6,210,1025.7,0,16,597,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T15:00:00,20.6,20.6,4.1,33.97,0,0,,0,0,50,14.2,204,1025.7,0,16,509,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T16:00:00,19.9,19.9,5.4,38.71,0,0,,0,0,72.2,14.2,165,1025.8,0,16,374,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T17:00:00,19.2,19.2,6.4,43.29,0,0,,0,0,,14.5,170,1025.6,0,16,180,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T18:00:00,17.7,17.7,7,49.34,0,0,,0,0,64,9.5,180,1025.6,0.4,16,17,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-24T19:00:00,16.1,16.1,7.7,57.34,0,0,,0,0,51.8,14.5,207,1025.8,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T20:00:00,15.6,15.6,7,56.66,0,0,,0,0,,18,219,1026,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T21:00:00,15,15,7,58.75,0,0,,0,0,,12.8,229,1026.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T22:00:00,15,15,7,59.1,0,0,,0,0,,16.2,239,1026.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-24T23:00:00,14.3,14.3,7,61.56,0,0,,0,0,,14.4,268,1026.9,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T00:00:00,13.9,13.9,7.1,63.64,0,0,,0,0,,14.8,258,1026.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T01:00:00,13.8,13.8,7.1,63.81,0,0,,0,0,,14.6,259,1026.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T02:00:00,13.3,13.3,7.8,69.06,0,0,,0,0,,12.9,259,1026.3,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T03:00:00,12.9,12.9,7.7,71.08,0,0,,0,0,,9.2,262,1026.5,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T04:00:00,12.8,12.8,7.7,71.21,0,0,,0,0,,8.9,245,1026.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T05:00:00,12.8,12.8,8.2,73.64,0,0,,0,0,,5.1,196,1026.7,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T06:00:00,12.8,12.8,8.2,73.74,0,0,,0,0,,5.1,235,1026.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T07:00:00,12.8,12.8,8.7,76.28,0,0,,0,0,,5.2,233,1026.5,1.5,16,5.6,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T08:00:00,13.3,13.3,10.4,82.91,0,0,,0,0,,7.2,262,1026.9,1.5,16,30,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T09:00:00,13.4,13.4,9.3,76.32,0,0,,0,0,,0.2,354,1026.9,0.9,16,106,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T10:00:00,13.8,13.8,9.9,77,0,0,,0,0,,9.1,311,1027.2,0.9,14.5,205,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T11:00:00,15,15,8.8,66.5,0,0,,0,0,76,7.3,23,1026.7,1.2,16,314,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T12:00:00,16.2,16.2,9.3,63.77,0,0,,0,0,,7.2,27,1026.3,0.9,14.5,435,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T13:00:00,17.8,17.8,8.8,55.6,0,0,,0,0,,0.1,2,1025.1,0.9,13.8,382,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T14:00:00,17.9,17.9,11,64.26,0,0,,0,0,47.9,9,253,1024.2,0.9,16,324,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T15:00:00,18.8,18.8,11,60.47,0,0,,0,0,,9.5,225,1023.1,0.9,16,355,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T16:00:00,18.8,18.8,11.5,62.72,0,0,,0,0,63,12.7,200,1022.5,1.8,16,237,0.9,2,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T17:00:00,17.8,17.8,12.1,69.24,0,0,,0,0,79.6,11.3,178,1022.5,2.5,16,133,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T18:00:00,17.1,17.1,13.3,77.92,0,0,,0,0,64.8,17.7,249,1022.2,0.9,16,33,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-25T19:00:00,16.6,16.6,13.3,80.66,0,0,,0,0,77.8,5.6,244,1022,0.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T20:00:00,16.1,16.1,13.2,82.95,0,0,,0,0,,10.1,217,1021.8,1.8,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T21:00:00,16.1,16.1,12.8,80.57,0,0,,0,0,59.2,16.5,259,1021.9,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T22:00:00,16.2,16.2,12.1,76.8,0,0,,0,0,,12.5,259,1022.3,1.9,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-25T23:00:00,16.2,16.2,12.1,76.99,0,0,,0,0,,14.6,259,1022.4,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T00:00:00,16.1,16.1,11.7,74.8,0,0,,0,0,,10.9,210,1022,47.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T01:00:00,16.1,16.1,11.6,74.61,0,0,,0,0,,9.5,250,1021.7,2.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T02:00:00,15.7,15.7,11.6,76.61,0,0,,0,0,,9.2,251,1021.4,0.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T03:00:00,15,15,10.5,74.6,0,0,,0,0,,7.8,231,1021.5,0.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T04:00:00,15,15,8.8,66.64,0,0,,0,0,,5.3,341,1021.5,0.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T05:00:00,14.3,14.3,8.3,67.35,0,0,,0,0,,5.5,330,1022.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T06:00:00,13.8,13.8,8.3,69.56,0,0,,0,0,,5.4,338,1022.3,0.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T07:00:00,13.3,13.3,8.3,71.55,0,0,,0,0,,0.1,1,1022.9,0.6,16,6.5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T08:00:00,13.3,13.3,8.3,71.73,0,0,,0,0,,0.1,1,1023.8,0.6,16,27,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T09:00:00,14.9,14.9,8.2,64.48,0,0,,0,0,,7.6,49,1024.8,0.8,16,122,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T10:00:00,16,16,8.2,59.84,0,0,,0,0,,18.2,40,1024.8,1.5,16,250,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T11:00:00,16,16,7.7,57.72,0,0,,0,0,,18,41,1024.8,0.9,16,409,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T12:00:00,17.1,17.1,6.6,49.9,0,0,,0,0,76,12.8,70,1024.8,0.9,16,526,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T13:00:00,17.7,17.7,6,46.04,0.23,100,rain,0,0,53.2,14.5,40,1023.8,0.9,16,434,1.6,4,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T14:00:00,18.2,18.2,4.9,41.31,0,0,,0,0,43.7,7.2,23,1023.5,1.1,16,504,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T15:00:00,18.3,18.3,3.8,38.34,0,0,,0,0,62.3,7.2,255,1023.6,1.1,16,387,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T16:00:00,17.8,17.8,4.3,40.72,0,0,,0,0,57.2,5.3,266,1023.6,0.9,16,197,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T17:00:00,16.7,16.7,7.6,54.94,0,0,,0,0,73.8,12.3,227,1023.9,0.9,16,98,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T18:00:00,16.1,16.1,7.7,57.39,0,0,,0,0,,10.9,180,1024.1,1.5,16,22,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-26T19:00:00,15.6,15.6,8.2,61.32,0,0,,0,0,,11,170,1024.4,79.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T20:00:00,15.6,15.6,8.2,61.5,0,0,,0,0,,5.7,140,1024.4,29,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T21:00:00,15,15,7.7,61.84,0,0,,0,0,,9.3,111,1024,28.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T22:00:00,15,15,7.8,62.04,0,0,,0,0,,11.1,120,1024.4,86,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-26T23:00:00,15.6,15.6,7.7,59.52,0.006,100,rain,0,0,,7.6,150,1025,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T00:00:00,14.3,14.3,9.2,71.73,0,0,,0,0,25.9,9.4,61,1024.1,25,14.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T01:00:00,14.3,14.3,8.8,69.63,0.012,100,rain,0,0,,17.6,41,1023.6,88.2,16,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T02:00:00,14.3,14.3,8.9,69.85,0,0,,0,0,27.7,16.2,61,1022.4,88.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T03:00:00,14.3,14.3,9.3,71.8,0,0,,0,0,,14.5,51,1021.9,50.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T04:00:00,14.9,14.9,11,77.58,0,0,,0,0,,16.2,61,1021,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T05:00:00,15.6,15.6,11.6,77.34,0,0,,0,0,31.7,16.3,61,1020.2,88.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T06:00:00,15,15,12.1,83,0,0,,0,0,35.3,16.6,64,1019,54.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T07:00:00,15,15,12.8,86.67,0,0,,0,0,31.7,23.4,61,1018,88.9,16,3.1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T08:00:00,15,15,13.3,89.68,0.522,100,rain,0,0,27.9,20.1,71,1016.7,87.6,12.3,6,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T09:00:00,15.6,15.6,13.8,89.15,1.025,100,rain,0,0,31.7,20.1,59,1015.7,87.6,9.9,11,0,0,,"Rain, Partially cloudy",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T10:00:00,16.1,16.1,14.3,89.14,0.535,100,rain,0,0,28,18.5,101,1014.5,99.8,5.2,18,0.1,0,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T11:00:00,16.1,16.1,15,92.9,2.307,100,rain,0,0,35.8,16.7,73,1012.9,99.8,2,17,0.1,0,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T12:00:00,16.7,16.7,15.6,93.52,0.749,100,rain,0,0,30.3,16.7,91,1009.9,100,2,21,0.1,0,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T13:00:00,17.8,17.8,16.7,92.92,0.484,100,rain,0,0,30.7,11.6,150,1008.4,99.8,1.4,19,0.1,0,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T14:00:00,18.3,18.3,17.8,96.93,1.057,100,rain,0,0,52.3,11.5,160,1006.3,99.8,5.1,39,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T15:00:00,19.3,19.3,18.3,94.02,0.024,100,rain,0,0,,12.8,239,1005.7,95.7,6.2,119,0.4,1,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T16:00:00,20,20,18.9,93.06,0.008,100,rain,0,0,,11.1,251,1005.2,48.7,16,153,0.6,2,,"Rain, Partially cloudy",rain,"72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T17:00:00,18.8,18.8,17.1,90.27,0.015,100,rain,0,0,,0.7,359,1006.4,87.3,16,101,0.4,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T18:00:00,18.3,18.3,16.1,87.23,0,0,,0,0,,0.7,359,1007.6,50.7,16,16,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-27T19:00:00,17.8,17.8,15.6,87.17,0,0,,0,0,,0.7,353,1008.7,4.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T20:00:00,16.6,16.6,14.9,89.66,0,0,,0,0,,9.3,29,1009.8,2.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T21:00:00,15.6,15.6,13.8,89.15,0,0,,0,0,,0.6,359,1010.8,1.7,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T22:00:00,16,16,13.8,86.63,0,0,,0,0,,10.7,360,1011.5,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-27T23:00:00,16,16,13.3,84.03,0,0,,0,0,,0.1,360,1012.4,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T00:00:00,15.5,15.5,12.2,80.67,0,0,,0,0,,7.2,341,1013.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T01:00:00,15.5,15.5,11.7,77.95,0,0,,0,0,,5.5,262,1013.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T02:00:00,15,15,10.7,75.4,0,0,,0,0,,5.4,341,1014.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T03:00:00,14.9,14.9,10,72.13,0,0,,0,0,,0.9,351,1014.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T04:00:00,14.3,14.3,10,75.09,0,0,,0,0,,0.3,358,1015.9,26,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T05:00:00,14.3,14.3,9.3,71.91,0,0,,0,0,,5.3,273,1016.9,26,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T06:00:00,14.3,14.3,9.9,74.89,0,0,,0,0,,0.7,359,1018,87.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T07:00:00,15,15,10.5,74.73,0,0,,0,0,,5.6,18,1018.8,31.5,16,5.3,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-10-28T08:00:00,15.5,15.5,10.5,72.2,0.699,100,rain,0,0,77.8,7.5,17,1019.9,3.1,16,15,0.1,0,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T09:00:00,15.6,15.6,9.9,69.21,0,0,,0,0,51.8,14.4,69,1021,88.1,16,118,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T10:00:00,16.6,16.6,11.1,69.87,0,0,,0,0,31.7,14.8,59,1021.8,87.9,16,210,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T11:00:00,16.1,16.1,11.1,71.99,0,0,,0,0,,12.7,70,1022.1,96.8,16,268,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T12:00:00,16.7,16.7,11,69.34,0,0,,0,0,38.9,14.7,59,1022.9,99.6,16,152,0.5,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T13:00:00,16.2,16.2,10.5,69.18,0,0,,0,0,31.7,10.9,49,1023,99.6,16,162,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T14:00:00,16.7,16.7,9.9,64.35,0,0,,0,0,,14.6,40,1022.8,99.6,16,130,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T15:00:00,16.7,16.7,9.9,64.21,0,0,,0,0,50,9.3,40,1023,99.6,16,127,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T16:00:00,17.2,17.2,9.3,59.82,0,0,,0,0,,7.5,33,1023.2,98.4,16,81,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T17:00:00,17.1,17.1,9.3,60.07,0,0,,0,0,50,8.9,15,1023.4,99.6,16,34,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-10-28T18:00:00,16.7,16.7,10,64.62,0,0,,0,0,57.2,9,265,1023.8,98.4,16,16,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
